route_id;order_id;truck_id;client_id;city_loading;city_unloading;datetime_loading_start_plan_order;datetime_loading_end_plan_order;datetime_unloading_start_plan_order;datetime_unloading_end_plan_order;datetime_loading_arrival_fact;datetime_loading_start_fact;datetime_loading_end_fact;datetime_loading_departure_fact;datetime_unloading_arrival_fact;datetime_unloading_start_fact;datetime_unloading_end_fact;datetime_unloading_departure_fact
64584;149966;в523са 750;37;Брянск;Москва;13.01.2019 18:00;13.01.2019 20:00;14.01.2019 06:00;14.01.2019 08:00;13.01.2019 17:30;13.01.2019 17:30;13.01.2019 19:00;13.01.2019 19:00;14.01.2019 06:00;14.01.2019 10:30;14.01.2019 13:30;14.01.2019 13:30
64584;150085;в523са 750;56;Владимир;Москва;14.01.2019 23:00;15.01.2019 00:18;15.01.2019 11:00;15.01.2019 13:00;14.01.2019 17:30;14.01.2019 17:40;14.01.2019 18:10;14.01.2019 18:30;15.01.2019 01:00;15.01.2019 01:20;15.01.2019 02:00;15.01.2019 02:00
64583;146234;к728рр 750;56;Владимир;Москва;01.01.2019 23:59;02.01.2019 01:17;02.01.2019 11:00;02.01.2019 13:00;01.01.2019 22:15;01.01.2019 22:50;01.01.2019 23:20;01.01.2019 23:25;02.01.2019 09:00;02.01.2019 10:40;02.01.2019 11:20;02.01.2019 11:20
64583;146720;к728рр 750;37;Брянск;Москва;03.01.2019 18:00;03.01.2019 18:00;04.01.2019 12:00;04.01.2019 12:00;03.01.2019 15:50;03.01.2019 15:50;03.01.2019 17:50;03.01.2019 17:50;04.01.2019 11:30;04.01.2019 11:30;04.01.2019 18:00;04.01.2019 18:00
64583;147233;к728рр 750;58;Владимир;Орёл;05.01.2019 13:00;05.01.2019 14:18;06.01.2019 08:00;06.01.2019 11:00;05.01.2019 12:00;05.01.2019 12:20;05.01.2019 12:50;05.01.2019 13:00;06.01.2019 08:00;06.01.2019 10:00;06.01.2019 10:30;06.01.2019 10:30
64583;147843;к728рр 750;37;Брянск;Москва;06.01.2019 16:00;06.01.2019 19:00;07.01.2019 08:00;07.01.2019 10:00;06.01.2019 12:00;06.01.2019 12:00;06.01.2019 19:35;06.01.2019 19:35;07.01.2019 03:00;07.01.2019 03:00;07.01.2019 08:00;07.01.2019 08:00
64583;148293;к728рр 750;40;Чехов;Набережные Челны;08.01.2019 10:00;08.01.2019 12:00;10.01.2019 10:00;10.01.2019 13:00;08.01.2019 06:40;08.01.2019 08:10;08.01.2019 08:40;08.01.2019 08:50;09.01.2019 18:50;10.01.2019 08:30;10.01.2019 08:55;10.01.2019 09:30
64583;148949;к728рр 750;0;Самара;Тольятти;10.01.2019 23:59;11.01.2019 01:59;11.01.2019 05:30;11.01.2019 07:30;10.01.2019 18:30;10.01.2019 22:30;10.01.2019 23:47;10.01.2019 23:47;11.01.2019 02:15;11.01.2019 02:15;11.01.2019 05:42;11.01.2019 05:42
64583;149351;к728рр 750;0;Самара;Волгоград;11.01.2019 15:00;11.01.2019 17:00;13.01.2019 13:10;13.01.2019 15:10;11.01.2019 06:54;11.01.2019 06:54;11.01.2019 17:48;11.01.2019 17:48;13.01.2019 08:53;13.01.2019 08:53;13.01.2019 09:30;13.01.2019 09:30
64583;150088;к728рр 750;56;Липецк;Москва;14.01.2019 14:00;14.01.2019 15:18;15.01.2019 11:00;15.01.2019 13:00;14.01.2019 14:00;14.01.2019 14:00;14.01.2019 16:00;14.01.2019 17:00;15.01.2019 01:40;15.01.2019 10:20;15.01.2019 11:50;15.01.2019 12:05
64582;146230;в483са 750;56;Владимир;Москва;01.01.2019 22:00;01.01.2019 23:18;02.01.2019 09:00;02.01.2019 11:00;01.01.2019 13:40;01.01.2019 14:40;01.01.2019 15:00;01.01.2019 15:20;02.01.2019 07:45;02.01.2019 09:00;02.01.2019 10:00;02.01.2019 10:00
64582;146407;в483са 750;27;Чехов;Тольятти;02.01.2019 14:00;02.01.2019 16:00;04.01.2019 12:00;04.01.2019 15:00;02.01.2019 11:03;02.01.2019 13:55;02.01.2019 14:05;02.01.2019 14:20;03.01.2019 21:00;04.01.2019 10:00;04.01.2019 11:30;04.01.2019 11:35
64582;147097;в483са 750;0;Самара;Тольятти;04.01.2019 20:15;04.01.2019 22:15;05.01.2019 04:45;05.01.2019 06:45;04.01.2019 14:33;04.01.2019 14:33;04.01.2019 21:13;04.01.2019 21:13;05.01.2019 02:00;05.01.2019 02:00;05.01.2019 03:53;05.01.2019 03:53
64582;147363;в483са 750;0;Самара;Ижевск;05.01.2019 17:00;05.01.2019 19:00;06.01.2019 11:30;06.01.2019 13:30;05.01.2019 07:59;05.01.2019 07:59;05.01.2019 19:09;05.01.2019 19:09;06.01.2019 11:30;06.01.2019 11:30;06.01.2019 14:30;06.01.2019 14:30
64582;147928;в483са 750;56;Казань;Москва;07.01.2019 22:00;07.01.2019 23:18;09.01.2019 09:00;09.01.2019 11:00;07.01.2019 10:30;07.01.2019 15:30;07.01.2019 16:00;07.01.2019 16:15;09.01.2019 07:30;09.01.2019 08:00;09.01.2019 09:45;09.01.2019 09:45
64582;148473;в483са 750;40;Чехов;Набережные Челны;09.01.2019 20:00;09.01.2019 22:00;11.01.2019 10:00;11.01.2019 13:00;09.01.2019 10:50;09.01.2019 11:40;09.01.2019 12:20;09.01.2019 12:30;10.01.2019 19:40;11.01.2019 08:30;11.01.2019 09:10;11.01.2019 09:30
64582;149410;в483са 750;56;Самара;Москва;12.01.2019 17:00;12.01.2019 18:18;14.01.2019 09:00;14.01.2019 11:00;12.01.2019 08:35;12.01.2019 11:30;12.01.2019 12:20;12.01.2019 12:40;14.01.2019 07:20;14.01.2019 08:45;14.01.2019 11:45;14.01.2019 11:45
64579;146273;о027ск 750;59;Чехов;Великий Новгород;01.01.2019 13:00;01.01.2019 15:00;02.01.2019 08:00;02.01.2019 13:00;01.01.2019 10:22;01.01.2019 14:10;01.01.2019 14:30;01.01.2019 15:00;02.01.2019 08:00;02.01.2019 08:00;02.01.2019 10:20;02.01.2019 10:20
64579;147054;о027ск 750;37;Москва;Краснодар;04.01.2019 09:00;04.01.2019 09:00;06.01.2019 08:00;06.01.2019 08:00;04.01.2019 07:00;04.01.2019 07:00;04.01.2019 23:00;04.01.2019 23:00;06.01.2019 08:00;06.01.2019 10:00;06.01.2019 11:30;06.01.2019 11:30
64579;147946;о027ск 750;41;Лабинск;Краснодар;07.01.2019 03:00;07.01.2019 04:18;07.01.2019 13:00;07.01.2019 15:00;06.01.2019 22:40;06.01.2019 23:15;06.01.2019 23:50;07.01.2019 00:00;07.01.2019 10:31;07.01.2019 10:48;07.01.2019 11:15;07.01.2019 11:25
64579;148231;о027ск 750;38;Лабинск;Волгоград;08.01.2019 09:00;08.01.2019 10:18;09.01.2019 11:00;09.01.2019 13:00;08.01.2019 08:00;08.01.2019 09:00;08.01.2019 09:30;08.01.2019 09:40;09.01.2019 10:15;09.01.2019 10:15;09.01.2019 11:10;09.01.2019 11:10
64579;149124;о027ск 750;2;Волгоград;Москва;09.01.2019 17:00;09.01.2019 19:00;11.01.2019 22:00;12.01.2019 00:00;09.01.2019 13:56;09.01.2019 19:37;09.01.2019 22:08;09.01.2019 22:08;11.01.2019 22:00;11.01.2019 22:00;12.01.2019 00:00;12.01.2019 00:00
64579;149611;о027ск 750;59;Чехов;Санкт-Петербург;12.01.2019 18:00;12.01.2019 20:00;13.01.2019 18:00;13.01.2019 19:00;12.01.2019 08:00;12.01.2019 11:15;12.01.2019 12:00;12.01.2019 12:00;13.01.2019 09:00;13.01.2019 11:20;13.01.2019 12:00;13.01.2019 12:00
64570;146281;о042ск 750;17;Чехов;Ставрополь;02.01.2019 21:00;03.01.2019 00:00;05.01.2019 09:00;05.01.2019 12:00;02.01.2019 17:12;02.01.2019 17:12;02.01.2019 21:00;02.01.2019 21:00;04.01.2019 13:31;04.01.2019 13:31;04.01.2019 15:24;04.01.2019 15:24
64570;147290;о042ск 750;40;Майкоп;Казань;05.01.2019 10:00;05.01.2019 11:18;08.01.2019 06:00;08.01.2019 08:00;05.01.2019 08:52;05.01.2019 08:52;05.01.2019 11:44;05.01.2019 11:44;07.01.2019 21:20;07.01.2019 21:30;07.01.2019 22:30;07.01.2019 22:35
64570;148346;о042ск 750;0;Самара;Магнитогорск;08.01.2019 19:00;08.01.2019 20:18;10.01.2019 07:00;10.01.2019 09:00;08.01.2019 05:50;08.01.2019 19:12;08.01.2019 21:17;08.01.2019 21:17;09.01.2019 22:50;09.01.2019 22:50;09.01.2019 23:53;09.01.2019 23:53
64570;149173;о042ск 750;59;Самара;Санкт-Петербург;11.01.2019 18:00;11.01.2019 19:18;14.01.2019 12:00;14.01.2019 14:00;11.01.2019 09:53;11.01.2019 11:35;11.01.2019 12:10;11.01.2019 12:15;14.01.2019 10:00;14.01.2019 10:00;14.01.2019 11:20;14.01.2019 11:30
64569;145876;в599са 750;19;Ногинск;Казань;30.12.2018 23:00;31.12.2018 03:00;01.01.2019 08:00;01.01.2019 10:00;30.12.2018 16:13;30.12.2018 16:13;31.12.2018 05:00;31.12.2018 05:00;01.01.2019 08:00;01.01.2019 08:00;01.01.2019 15:00;01.01.2019 15:00
64569;146301;в599са 750;43;Саранск;Самара;02.01.2019 14:00;02.01.2019 15:18;03.01.2019 11:00;03.01.2019 13:00;02.01.2019 11:55;02.01.2019 12:00;02.01.2019 13:20;02.01.2019 13:25;03.01.2019 09:45;03.01.2019 09:50;03.01.2019 10:30;03.01.2019 12:40
64569;146893;в599са 750;0;Самара;Самара;03.01.2019 22:45;04.01.2019 00:03;04.01.2019 07:00;04.01.2019 09:00;03.01.2019 13:18;03.01.2019 13:18;03.01.2019 21:42;03.01.2019 21:42;04.01.2019 00:26;04.01.2019 00:26;04.01.2019 04:12;04.01.2019 04:12
64569;147096;в599са 750;0;Самара;Магнитогорск;04.01.2019 19:00;04.01.2019 20:18;06.01.2019 09:00;06.01.2019 11:00;04.01.2019 09:09;04.01.2019 09:09;04.01.2019 19:38;04.01.2019 19:38;06.01.2019 06:00;06.01.2019 06:00;06.01.2019 08:30;06.01.2019 08:30
64569;148108;в599са 750;0;Самара;Казань;07.01.2019 17:00;07.01.2019 19:00;08.01.2019 07:30;08.01.2019 08:30;07.01.2019 13:10;07.01.2019 13:10;07.01.2019 17:01;07.01.2019 17:01;08.01.2019 07:30;08.01.2019 07:30;08.01.2019 08:30;08.01.2019 08:30
64569;148212;в599са 750;42;Казань;Нижний Новгород;08.01.2019 18:00;08.01.2019 19:18;09.01.2019 08:00;09.01.2019 11:00;08.01.2019 09:30;08.01.2019 16:00;08.01.2019 16:30;08.01.2019 16:35;09.01.2019 06:00;09.01.2019 08:30;09.01.2019 09:10;09.01.2019 09:40
64569;148785;в599са 750;59;Владимир;Санкт-Петербург;10.01.2019 04:00;10.01.2019 05:18;11.01.2019 09:00;11.01.2019 11:00;10.01.2019 00:20;10.01.2019 00:30;10.01.2019 01:00;10.01.2019 01:10;11.01.2019 08:30;11.01.2019 09:30;11.01.2019 10:40;11.01.2019 10:40
64569;149297;в599са 750;18;Санкт-Петербург;Москва;11.01.2019 13:00;11.01.2019 15:00;12.01.2019 12:00;12.01.2019 14:00;11.01.2019 10:55;11.01.2019 10:55;11.01.2019 14:07;11.01.2019 14:07;12.01.2019 10:17;12.01.2019 10:17;12.01.2019 11:22;12.01.2019 11:22
64569;149426;в599са 750;56;Владимир;Москва;12.01.2019 21:30;12.01.2019 22:48;13.01.2019 10:00;13.01.2019 12:00;12.01.2019 18:10;12.01.2019 18:25;12.01.2019 18:50;12.01.2019 19:00;13.01.2019 00:10;13.01.2019 02:20;13.01.2019 03:00;13.01.2019 03:00
64565;145874;в538са 750;19;Ногинск;Самара;30.12.2018 18:00;30.12.2018 22:00;01.01.2019 08:00;01.01.2019 12:00;30.12.2018 15:16;30.12.2018 15:16;30.12.2018 23:20;30.12.2018 23:20;01.01.2019 11:20;01.01.2019 11:20;01.01.2019 15:00;01.01.2019 15:00
64565;146102;в538са 750;0;Самара;Тольятти;02.01.2019 02:00;02.01.2019 04:00;02.01.2019 09:30;02.01.2019 11:30;01.01.2019 16:10;01.01.2019 16:10;01.01.2019 22:30;01.01.2019 22:30;02.01.2019 08:30;02.01.2019 08:30;02.01.2019 11:30;02.01.2019 11:30
64565;147159;в538са 750;17;Тольятти;Ижевск;03.01.2019 22:00;04.01.2019 01:00;04.01.2019 19:30;04.01.2019 21:30;03.01.2019 13:40;03.01.2019 13:40;03.01.2019 21:59;03.01.2019 21:59;04.01.2019 16:00;04.01.2019 16:00;04.01.2019 16:39;04.01.2019 16:39
64565;147387;в538са 750;16;Ижевск;Москва;06.01.2019 02:00;06.01.2019 05:00;08.01.2019 06:00;08.01.2019 09:00;05.01.2019 12:30;05.01.2019 12:30;05.01.2019 19:30;05.01.2019 19:30;07.01.2019 22:30;07.01.2019 22:30;08.01.2019 06:45;08.01.2019 06:45
64565;148504;в538са 750;15;Москва;Москва;08.01.2019 20:30;08.01.2019 23:30;09.01.2019 03:30;09.01.2019 06:30;08.01.2019 14:20;08.01.2019 14:20;08.01.2019 20:41;08.01.2019 20:41;08.01.2019 22:20;08.01.2019 22:20;08.01.2019 23:50;08.01.2019 23:50
64565;148519;в538са 750;15;Москва;Москва;09.01.2019 11:30;09.01.2019 14:30;09.01.2019 17:50;09.01.2019 20:50;09.01.2019 09:12;09.01.2019 10:00;09.01.2019 11:00;09.01.2019 11:00;09.01.2019 17:10;09.01.2019 17:10;09.01.2019 19:35;09.01.2019 19:35
64565;148858;в538са 750;40;Чехов;Казань;10.01.2019 00:00;10.01.2019 02:00;11.01.2019 09:00;11.01.2019 12:00;09.01.2019 21:15;09.01.2019 22:50;09.01.2019 23:20;09.01.2019 23:30;11.01.2019 07:50;11.01.2019 08:20;11.01.2019 10:00;11.01.2019 10:15
64565;149162;в538са 750;16;Казань;Ногинск;11.01.2019 21:00;12.01.2019 00:00;13.01.2019 05:00;13.01.2019 08:00;11.01.2019 11:29;11.01.2019 11:29;11.01.2019 14:04;11.01.2019 14:04;12.01.2019 15:10;12.01.2019 15:10;13.01.2019 06:30;13.01.2019 06:30
64556;146080;с663св 750;59;Липецк;Санкт-Петербург;31.12.2018 15:00;31.12.2018 16:18;02.01.2019 12:00;02.01.2019 14:00;31.12.2018 15:00;31.12.2018 16:30;31.12.2018 16:50;31.12.2018 17:00;02.01.2019 12:00;02.01.2019 12:00;02.01.2019 13:00;02.01.2019 13:10
64556;146979;с663св 750;41;Чехов;Краснодар;04.01.2019 03:00;04.01.2019 05:00;06.01.2019 10:00;06.01.2019 12:00;04.01.2019 00:45;04.01.2019 02:30;04.01.2019 02:50;04.01.2019 03:05;06.01.2019 08:23;06.01.2019 10:13;06.01.2019 10:54;06.01.2019 11:05
64556;147948;с663св 750;38;Лабинск;Волгоград;07.01.2019 10:00;07.01.2019 11:18;08.01.2019 12:00;08.01.2019 14:00;07.01.2019 09:00;07.01.2019 11:10;07.01.2019 12:20;07.01.2019 12:30;08.01.2019 15:40;08.01.2019 15:40;08.01.2019 16:30;08.01.2019 16:30
64556;148228;с663св 750;41;Волгоград;Краснодар;08.01.2019 15:00;08.01.2019 15:18;09.01.2019 13:30;09.01.2019 15:30;08.01.2019 15:40;08.01.2019 16:30;08.01.2019 17:00;08.01.2019 17:00;09.01.2019 12:50;09.01.2019 14:42;09.01.2019 15:10;09.01.2019 15:15
64556;148743;с663св 750;56;Тихорецк;Москва;10.01.2019 10:00;10.01.2019 11:18;12.01.2019 10:00;12.01.2019 12:00;10.01.2019 10:00;10.01.2019 10:00;10.01.2019 11:30;10.01.2019 11:30;11.01.2019 23:30;12.01.2019 10:05;12.01.2019 13:30;12.01.2019 13:30
64556;149024;с663св 750;37;Тула;Москва;12.01.2019 20:00;12.01.2019 23:00;13.01.2019 05:00;13.01.2019 07:00;12.01.2019 17:30;12.01.2019 17:30;12.01.2019 22:40;12.01.2019 22:40;13.01.2019 02:52;13.01.2019 02:52;13.01.2019 07:00;13.01.2019 07:00
64547;145880;о016ск 750;17;Чехов;Оренбург;30.12.2018 14:00;30.12.2018 17:00;02.01.2019 15:00;02.01.2019 18:00;30.12.2018 11:06;30.12.2018 11:06;30.12.2018 14:00;30.12.2018 14:00;02.01.2019 11:55;02.01.2019 11:55;02.01.2019 13:57;02.01.2019 13:57
64547;147156;о016ск 750;17;Тольятти;Ижевск;03.01.2019 22:00;04.01.2019 00:00;05.01.2019 01:50;05.01.2019 03:50;03.01.2019 13:55;03.01.2019 13:55;03.01.2019 22:18;03.01.2019 22:18;04.01.2019 18:30;04.01.2019 18:30;04.01.2019 19:30;04.01.2019 19:30
64547;147821;о016ск 750;59;Казань;Санкт-Петербург;06.01.2019 16:00;06.01.2019 17:18;09.01.2019 13:00;09.01.2019 15:00;06.01.2019 10:30;06.01.2019 10:30;06.01.2019 13:30;06.01.2019 13:30;09.01.2019 09:00;09.01.2019 09:20;09.01.2019 10:40;09.01.2019 11:00
64547;148523;о016ск 750;23;Санкт-Петербург;Москва;09.01.2019 16:00;09.01.2019 19:00;10.01.2019 12:00;10.01.2019 14:00;09.01.2019 11:00;09.01.2019 11:00;09.01.2019 20:04;09.01.2019 20:04;10.01.2019 12:00;10.01.2019 12:00;10.01.2019 17:20;10.01.2019 17:20
64547;148816;о016ск 750;58;Чехов;Орёл;10.01.2019 22:00;11.01.2019 00:00;11.01.2019 09:00;11.01.2019 11:00;10.01.2019 20:24;10.01.2019 21:20;10.01.2019 21:40;10.01.2019 22:00;11.01.2019 08:45;11.01.2019 09:30;11.01.2019 10:30;11.01.2019 11:00
64547;149025;о016ск 750;37;Брянск;Москва;11.01.2019 18:00;11.01.2019 21:00;12.01.2019 12:00;12.01.2019 14:00;11.01.2019 15:00;11.01.2019 15:00;11.01.2019 19:00;11.01.2019 19:00;12.01.2019 01:00;12.01.2019 01:00;12.01.2019 10:00;12.01.2019 10:00
64545;146291;к719рр 750;11;Казань;Ижевск;02.01.2019 19:00;02.01.2019 22:00;03.01.2019 11:00;03.01.2019 16:00;02.01.2019 10:20;02.01.2019 15:00;02.01.2019 16:00;02.01.2019 16:00;03.01.2019 11:00;03.01.2019 11:00;03.01.2019 15:00;03.01.2019 15:00
64545;146873;к719рр 750;0;Самара;Казань;01.01.2019 18:30;01.01.2019 20:30;02.01.2019 06:30;02.01.2019 08:30;01.01.2019 11:13;01.01.2019 11:13;01.01.2019 21:11;01.01.2019 21:11;02.01.2019 04:24;02.01.2019 04:24;02.01.2019 06:19;02.01.2019 06:19
64545;147084;к719рр 750;16;Ижевск;Москва;03.01.2019 22:00;04.01.2019 01:00;06.01.2019 01:00;06.01.2019 04:00;03.01.2019 18:00;03.01.2019 18:00;03.01.2019 23:30;03.01.2019 23:30;05.01.2019 21:40;05.01.2019 21:40;06.01.2019 00:50;06.01.2019 00:50
64545;147767;к719рр 750;44;Чехов;Саранск;06.01.2019 14:00;06.01.2019 16:00;07.01.2019 09:00;07.01.2019 11:00;06.01.2019 09:20;06.01.2019 11:00;06.01.2019 11:20;06.01.2019 11:30;07.01.2019 08:50;07.01.2019 09:00;07.01.2019 10:00;07.01.2019 10:10
64545;147912;к719рр 750;27;Саранск;Тольятти;07.01.2019 09:00;07.01.2019 11:00;08.01.2019 10:00;08.01.2019 13:00;07.01.2019 08:55;07.01.2019 09:05;07.01.2019 10:05;07.01.2019 10:15;07.01.2019 23:30;08.01.2019 12:00;08.01.2019 12:30;08.01.2019 12:35
64545;148347;к719рр 750;0;Самара;Самара;08.01.2019 20:15;08.01.2019 21:33;09.01.2019 09:00;09.01.2019 11:00;08.01.2019 17:00;08.01.2019 20:19;08.01.2019 23:20;08.01.2019 23:20;09.01.2019 04:00;09.01.2019 04:00;09.01.2019 08:00;09.01.2019 08:00
64545;148413;к719рр 750;56;Самара;Москва;09.01.2019 17:00;09.01.2019 18:18;11.01.2019 09:00;11.01.2019 11:00;09.01.2019 11:30;09.01.2019 16:50;09.01.2019 17:50;09.01.2019 17:55;11.01.2019 00:20;11.01.2019 11:30;11.01.2019 13:50;11.01.2019 14:05
64543;145731;о037ск 750;38;Лабинск;Волгоград;31.12.2018 11:00;31.12.2018 12:18;01.01.2019 13:00;01.01.2019 15:00;31.12.2018 13:00;31.12.2018 13:10;31.12.2018 13:35;31.12.2018 13:40;01.01.2019 10:20;01.01.2019 10:20;01.01.2019 11:30;01.01.2019 11:30
64543;146252;о037ск 750;41;Волгоград;Краснодар;02.01.2019 13:00;02.01.2019 14:18;03.01.2019 11:30;03.01.2019 13:30;01.01.2019 10:20;02.01.2019 13:00;02.01.2019 14:20;02.01.2019 14:20;03.01.2019 08:57;03.01.2019 09:08;03.01.2019 09:29;03.01.2019 09:35
64543;147036;о037ск 750;56;Краснодар;Москва;04.01.2019 13:00;04.01.2019 14:18;06.01.2019 09:00;06.01.2019 11:00;03.01.2019 08:57;03.01.2019 09:08;03.01.2019 09:29;03.01.2019 09:35;06.01.2019 07:15;06.01.2019 09:00;06.01.2019 11:00;06.01.2019 14:20
64543;147043;о037ск 750;56;Москва;Москва;06.01.2019 09:00;06.01.2019 11:00;06.01.2019 16:00;06.01.2019 18:00;06.01.2019 07:15;06.01.2019 09:00;06.01.2019 11:00;06.01.2019 14:20;06.01.2019 16:00;07.01.2019 10:00;07.01.2019 11:10;07.01.2019 11:25
64543;148069;о037ск 750;37;Тула;Москва;07.01.2019 20:00;07.01.2019 23:00;08.01.2019 06:00;08.01.2019 09:00;07.01.2019 17:30;07.01.2019 17:30;07.01.2019 20:00;07.01.2019 20:00;08.01.2019 00:25;08.01.2019 00:25;08.01.2019 07:00;08.01.2019 07:00
64543;148280;о037ск 750;58;Чехов;Орёл;08.01.2019 20:00;08.01.2019 22:00;09.01.2019 09:00;09.01.2019 11:00;08.01.2019 18:50;08.01.2019 21:40;08.01.2019 22:10;08.01.2019 22:30;09.01.2019 09:00;09.01.2019 10:00;09.01.2019 11:00;09.01.2019 11:00
64543;148753;о037ск 750;48;Липецк;Владимир;10.01.2019 14:00;10.01.2019 15:18;11.01.2019 09:00;11.01.2019 11:00;10.01.2019 13:40;10.01.2019 14:00;10.01.2019 15:30;10.01.2019 16:00;11.01.2019 08:30;11.01.2019 10:35;11.01.2019 11:25;11.01.2019 11:30
64543;149292;о037ск 750;20;Владимир;Москва;11.01.2019 20:00;11.01.2019 23:00;12.01.2019 06:00;12.01.2019 09:00;11.01.2019 13:10;11.01.2019 13:10;11.01.2019 21:50;11.01.2019 21:50;12.01.2019 01:00;12.01.2019 01:00;12.01.2019 03:00;12.01.2019 03:00
64540;145875;о085ск 750;19;Ногинск;Ижевск;30.12.2018 17:00;30.12.2018 21:00;01.01.2019 08:00;01.01.2019 12:00;30.12.2018 15:23;30.12.2018 15:23;31.12.2018 00:10;31.12.2018 00:10;01.01.2019 13:07;01.01.2019 13:07;01.01.2019 15:08;01.01.2019 15:08
64540;146424;о085ск 750;40;Казань;Набережные Челны;02.01.2019 03:00;02.01.2019 04:18;02.01.2019 11:00;02.01.2019 14:00;02.01.2019 02:00;02.01.2019 03:00;02.01.2019 03:50;02.01.2019 03:55;02.01.2019 10:30;02.01.2019 12:50;02.01.2019 13:30;02.01.2019 13:45
64540;146756;о085ск 750;42;Казань;Нижний Новгород;03.01.2019 19:00;03.01.2019 20:18;04.01.2019 08:00;04.01.2019 11:00;03.01.2019 13:40;03.01.2019 14:20;03.01.2019 14:50;03.01.2019 15:00;04.01.2019 00:10;04.01.2019 10:40;04.01.2019 11:40;04.01.2019 11:40
64540;146932;о085ск 750;38;Казань;Волгоград;04.01.2019 23:30;05.01.2019 00:48;07.01.2019 08:00;07.01.2019 10:00;04.01.2019 21:50;04.01.2019 22:00;04.01.2019 22:30;04.01.2019 22:40;07.01.2019 08:40;07.01.2019 08:40;07.01.2019 09:40;07.01.2019 09:40
64540;148402;о085ск 750;7;Москва;Санкт-Петербург;09.01.2019 23:00;10.01.2019 01:00;10.01.2019 16:00;10.01.2019 18:00;09.01.2019 13:06;10.01.2019 00:00;10.01.2019 01:00;10.01.2019 01:00;10.01.2019 13:55;10.01.2019 13:55;11.01.2019 10:00;11.01.2019 10:00
64540;149180;о085ск 750;2;Волгоград;Москва;07.01.2019 17:00;07.01.2019 19:00;09.01.2019 08:00;09.01.2019 10:00;07.01.2019 10:05;07.01.2019 10:05;08.01.2019 07:37;08.01.2019 07:37;09.01.2019 08:00;09.01.2019 08:00;09.01.2019 11:00;09.01.2019 11:00
64540;149532;о085ск 750;18;Санкт-Петербург;Москва;11.01.2019 15:00;11.01.2019 17:00;12.01.2019 15:00;12.01.2019 17:00;11.01.2019 11:42;11.01.2019 11:42;11.01.2019 14:52;11.01.2019 14:52;12.01.2019 13:10;12.01.2019 13:10;13.01.2019 00:00;13.01.2019 00:00
64535;146412;о049ск 750;59;Чехов;Санкт-Петербург;02.01.2019 03:00;02.01.2019 05:00;03.01.2019 09:00;03.01.2019 12:00;01.01.2019 21:04;02.01.2019 01:20;02.01.2019 01:40;02.01.2019 01:55;03.01.2019 08:00;03.01.2019 11:20;03.01.2019 12:50;03.01.2019 13:00
64533;146483;в482са 750;56;Чехов;Москва;02.01.2019 05:00;02.01.2019 07:00;02.01.2019 09:00;02.01.2019 11:00;01.01.2019 21:04;02.01.2019 04:55;02.01.2019 05:20;02.01.2019 05:30;02.01.2019 06:45;02.01.2019 09:00;02.01.2019 10:00;02.01.2019 10:00
64533;146485;в482са 750;41;Чехов;Краснодар;02.01.2019 15:00;02.01.2019 17:00;04.01.2019 10:00;04.01.2019 12:00;02.01.2019 13:14;02.01.2019 15:50;02.01.2019 16:30;02.01.2019 17:00;04.01.2019 09:05;04.01.2019 10:10;04.01.2019 10:55;04.01.2019 11:00
64533;146956;в482са 750;56;Лабинск;Москва;04.01.2019 18:00;04.01.2019 19:18;07.01.2019 11:00;07.01.2019 13:00;04.01.2019 13:50;04.01.2019 14:00;04.01.2019 14:30;04.01.2019 14:31;06.01.2019 16:30;06.01.2019 16:30;06.01.2019 17:30;06.01.2019 17:30
64533;148028;в482са 750;42;Чехов;Нижний Новгород;07.01.2019 14:00;07.01.2019 16:00;08.01.2019 10:00;08.01.2019 13:00;07.01.2019 09:35;07.01.2019 10:40;07.01.2019 11:10;07.01.2019 11:30;08.01.2019 08:00;08.01.2019 11:00;08.01.2019 12:00;08.01.2019 12:30
64533;148407;в482са 750;59;Владимир;Санкт-Петербург;09.01.2019 04:00;09.01.2019 05:18;10.01.2019 09:00;10.01.2019 11:00;08.01.2019 20:00;09.01.2019 04:00;09.01.2019 04:30;09.01.2019 04:50;10.01.2019 09:00;10.01.2019 09:40;10.01.2019 11:00;10.01.2019 11:10
64533;148878;в482са 750;10;Санкт-Петербург;Москва;10.01.2019 18:00;10.01.2019 20:00;11.01.2019 18:00;11.01.2019 20:00;10.01.2019 12:05;10.01.2019 12:05;11.01.2019 03:45;11.01.2019 03:45;12.01.2019 02:21;12.01.2019 02:21;13.01.2019 06:25;13.01.2019 06:25
64454;145802;у802ор 750;39;Самара;Екатеринбург;01.01.2019 16:00;01.01.2019 17:18;03.01.2019 12:00;03.01.2019 14:00;01.01.2019 13:10;01.01.2019 16:00;01.01.2019 16:35;01.01.2019 16:40;02.01.2019 23:00;03.01.2019 12:00;03.01.2019 14:00;03.01.2019 14:00
64454;146636;у802ор 750;45;Шадринск;Тюмень;04.01.2019 06:00;04.01.2019 07:18;04.01.2019 13:00;04.01.2019 15:00;04.01.2019 06:00;04.01.2019 06:00;04.01.2019 07:30;04.01.2019 07:30;04.01.2019 12:00;04.01.2019 12:00;04.01.2019 14:00;04.01.2019 14:00
